Time (Unix),Time (yyyy-mm-dd hh:mm:ss),Value
1723485420,2024-08-12 17:57:00,0.077094511
1723485480,2024-08-12 17:58:00,0.105524953
1723485540,2024-08-12 17:59:00,0.12420379
1723485600,2024-08-12 18:00:00,0.14859087
1723485660,2024-08-12 18:01:00,0.156431564
1723485720,2024-08-12 18:02:00,0.167173628
1723485780,2024-08-12 18:03:00,0.197616286
1723485840,2024-08-12 18:04:00,0.223602799
1723485900,2024-08-12 18:05:00,0.225061146
1723485960,2024-08-12 18:06:00,0.231217273
1723486020,2024-08-12 18:07:00,0.250556493
1723486080,2024-08-12 18:08:00,0.261002246
1723486140,2024-08-12 18:09:00,0.247409577
1723486200,2024-08-12 18:10:00,0.237035724
1723486260,2024-08-12 18:11:00,0.202283153
1723486320,2024-08-12 18:12:00,0.180328482
1723486380,2024-08-12 18:13:00,0.175830338
1723486440,2024-08-12 18:14:00,0.174290991
1723486500,2024-08-12 18:15:00,0.172279354
1723486560,2024-08-12 18:16:00,0.170351384
1723486620,2024-08-12 18:17:00,0.154534867
1723486680,2024-08-12 18:18:00,0.154740903
1723486740,2024-08-12 18:19:00,0.141173085
1723486800,2024-08-12 18:20:00,0.151270401
1723486860,2024-08-12 18:21:00,0.164637012
1723486920,2024-08-12 18:22:00,0.164458294
1723486980,2024-08-12 18:23:00,0.164837266
1723487040,2024-08-12 18:24:00,0.128163956
1723487100,2024-08-12 18:25:00,0.105939979
1723487160,2024-08-12 18:26:00,0.095433559
1723487220,2024-08-12 18:27:00,0.100337832
1723487280,2024-08-12 18:28:00,0.105429923
1723487340,2024-08-12 18:29:00,0.101038486
1723487400,2024-08-12 18:30:00,0.070640197
1723487460,2024-08-12 18:31:00,0.04629806
1723487520,2024-08-12 18:32:00,0.017924043
1723487580,2024-08-12 18:33:00,0.009896262
1723487640,2024-08-12 18:34:00,-0.002137996
1723487700,2024-08-12 18:35:00,-0.013935343
1723487760,2024-08-12 18:36:00,-0.019030868
1723487820,2024-08-12 18:37:00,-0.031581141
1723487880,2024-08-12 18:38:00,-0.032279148
1723487940,2024-08-12 18:39:00,-0.033383523
1723488000,2024-08-12 18:40:00,-0.047301953
1723488060,2024-08-12 18:41:00,-0.054476768
1723488120,2024-08-12 18:42:00,-0.055089781
1723488180,2024-08-12 18:43:00,-0.048089836
1723488240,2024-08-12 18:44:00,-0.045719054
1723488300,2024-08-12 18:45:00,-0.039750846
1723488360,2024-08-12 18:46:00,-0.037015061
1723488420,2024-08-12 18:47:00,-0.040033861
1723488480,2024-08-12 18:48:00,-0.04074621
1723488540,2024-08-12 18:49:00,-0.03725023
1723488600,2024-08-12 18:50:00,-0.02371634
1723488660,2024-08-12 18:51:00,-0.024409545
1723488720,2024-08-12 18:52:00,-0.014702973
1723488780,2024-08-12 18:53:00,-0.009906052
1723488840,2024-08-12 18:54:00,-0.006250276
1723488900,2024-08-12 18:55:00,-0.004112557
1723488960,2024-08-12 18:56:00,-0.003188559
1723489020,2024-08-12 18:57:00,-0.011203222
1723489080,2024-08-12 18:58:00,-0.005389031
1723489140,2024-08-12 18:59:00,-0.003963224
1723489200,2024-08-12 19:00:00,-0.003598694
1723489260,2024-08-12 19:01:00,-0.016833337
1723489320,2024-08-12 19:02:00,-0.034006537
1723489380,2024-08-12 19:03:00,-0.052043586
1723489440,2024-08-12 19:04:00,-0.059208298
1723489500,2024-08-12 19:05:00,-0.077700214
1723489560,2024-08-12 19:06:00,-0.096894733
1723489620,2024-08-12 19:07:00,-0.112017564
1723489680,2024-08-12 19:08:00,-0.133358614
1723489740,2024-08-12 19:09:00,-0.136593241
1723489800,2024-08-12 19:10:00,-0.127998225
1723489860,2024-08-12 19:11:00,-0.109435199
1723489920,2024-08-12 19:12:00,-0.097632997
1723489980,2024-08-12 19:13:00,-0.111205254
1723490040,2024-08-12 19:14:00,-0.12775098
1723490100,2024-08-12 19:15:00,-0.129685654
1723490160,2024-08-12 19:16:00,-0.13450985
1723490220,2024-08-12 19:17:00,-0.128779408
1723490280,2024-08-12 19:18:00,-0.118035848
1723490340,2024-08-12 19:19:00,-0.114655158
1723490400,2024-08-12 19:20:00,-0.113930626
1723490460,2024-08-12 19:21:00,-0.109631571
1723490520,2024-08-12 19:22:00,-0.102620839
1723490580,2024-08-12 19:23:00,-0.089576867
1723490640,2024-08-12 19:24:00,-0.082325015
1723490700,2024-08-12 19:25:00,-0.076502909
1723490760,2024-08-12 19:26:00,-0.071277009
1723490820,2024-08-12 19:27:00,-0.062174358
1723490880,2024-08-12 19:28:00,-0.051143228
1723490940,2024-08-12 19:29:00,-0.053883589
1723491000,2024-08-12 19:30:00,-0.043450725
1723491060,2024-08-12 19:31:00,-0.035579384
1723491120,2024-08-12 19:32:00,-0.021827429
1723491180,2024-08-12 19:33:00,-0.016388406
1723491240,2024-08-12 19:34:00,-0.004760813
1723491300,2024-08-12 19:35:00,0.021953237
1723491360,2024-08-12 19:36:00,0.039441985
1723491420,2024-08-12 19:37:00,0.051904771
1723491480,2024-08-12 19:38:00,0.050699207
1723491540,2024-08-12 19:39:00,0.059539301
1723491600,2024-08-12 19:40:00,0.064997046
1723491660,2024-08-12 19:41:00,0.051780214
1723491720,2024-08-12 19:42:00,0.045621383
1723491780,2024-08-12 19:43:00,0.039877326
1723491840,2024-08-12 19:44:00,0.026546485
1723491900,2024-08-12 19:45:00,0.002238316
1723491960,2024-08-12 19:46:00,-0.004858264
1723492020,2024-08-12 19:47:00,-0.01595492
1723492080,2024-08-12 19:48:00,-0.029652244
1723492140,2024-08-12 19:49:00,-0.030074339
1723492200,2024-08-12 19:50:00,-0.044421287
1723492260,2024-08-12 19:51:00,-0.060739593
1723492320,2024-08-12 19:52:00,-0.092775422
1723492380,2024-08-12 19:53:00,-0.125329129
1723492440,2024-08-12 19:54:00,-0.136107912
1723492500,2024-08-12 19:55:00,-0.139013137
1723492560,2024-08-12 19:56:00,-0.143693718
1723492620,2024-08-12 19:57:00,-0.149711909
1723492680,2024-08-12 19:58:00,-0.148732294
1723492740,2024-08-12 19:59:00,-0.134304022
1723555800,2024-08-13 13:30:00,-0.09195362
1723555860,2024-08-13 13:31:00,-0.089155401
1723555920,2024-08-13 13:32:00,-0.050528245
1723555980,2024-08-13 13:33:00,-0.02607075
1723556040,2024-08-13 13:34:00,-0.020117205
1723556100,2024-08-13 13:35:00,0.036971381
1723556160,2024-08-13 13:36:00,0.178208634
1723556220,2024-08-13 13:37:00,0.304973904
1723556280,2024-08-13 13:38:00,0.42655041
1723556340,2024-08-13 13:39:00,0.508956501
1723556400,2024-08-13 13:40:00,0.588460343
1723556460,2024-08-13 13:41:00,0.66637976
1723556520,2024-08-13 13:42:00,0.735788081
1723556580,2024-08-13 13:43:00,0.844004992
1723556640,2024-08-13 13:44:00,0.920368613
1723556700,2024-08-13 13:45:00,1.009994029
1723556760,2024-08-13 13:46:00,1.114971275
1723556820,2024-08-13 13:47:00,1.229184544
1723556880,2024-08-13 13:48:00,1.318221327
1723556940,2024-08-13 13:49:00,1.421777538
1723557000,2024-08-13 13:50:00,1.453842632
1723557060,2024-08-13 13:51:00,1.436072063
1723557120,2024-08-13 13:52:00,1.375470368
1723557180,2024-08-13 13:53:00,1.281204421
1723557240,2024-08-13 13:54:00,1.186566378
1723557300,2024-08-13 13:55:00,1.125820716
1723557360,2024-08-13 13:56:00,1.087734277
1723557420,2024-08-13 13:57:00,1.054273572
1723557480,2024-08-13 13:58:00,1.055131724
1723557540,2024-08-13 13:59:00,1.029420799
1723557600,2024-08-13 14:00:00,0.991163854
1723557660,2024-08-13 14:01:00,0.998029622
1723557720,2024-08-13 14:02:00,1.03882953
1723557780,2024-08-13 14:03:00,1.1219767
1723557840,2024-08-13 14:04:00,1.180724179
1723557900,2024-08-13 14:05:00,1.187760817
1723557960,2024-08-13 14:06:00,1.182131278
1723558020,2024-08-13 14:07:00,1.134733421
1723558080,2024-08-13 14:08:00,1.108598536
1723558140,2024-08-13 14:09:00,1.037756691
1723558200,2024-08-13 14:10:00,0.977846338
1723558260,2024-08-13 14:11:00,0.91098955
1723558320,2024-08-13 14:12:00,0.890187342
1723558380,2024-08-13 14:13:00,0.823380059
1723558440,2024-08-13 14:14:00,0.776412756
1723558500,2024-08-13 14:15:00,0.747918001
1723558560,2024-08-13 14:16:00,0.708294839
1723558620,2024-08-13 14:17:00,0.649236295
1723558680,2024-08-13 14:18:00,0.579620214
1723558740,2024-08-13 14:19:00,0.55515952
1723558800,2024-08-13 14:20:00,0.533657159
1723558860,2024-08-13 14:21:00,0.502352949
1723558920,2024-08-13 14:22:00,0.508797195
1723558980,2024-08-13 14:23:00,0.556309955
1723559040,2024-08-13 14:24:00,0.574431804
1723559100,2024-08-13 14:25:00,0.566129187
1723559160,2024-08-13 14:26:00,0.538015978
1723559220,2024-08-13 14:27:00,0.492308866
1723559280,2024-08-13 14:28:00,0.445902338
1723559340,2024-08-13 14:29:00,0.410245914
1723559400,2024-08-13 14:30:00,0.333265572
1723559460,2024-08-13 14:31:00,0.26247054
1723559520,2024-08-13 14:32:00,0.184070209
1723559580,2024-08-13 14:33:00,0.115761458
1723559640,2024-08-13 14:34:00,0.070895496
1723559700,2024-08-13 14:35:00,0.026480336
1723559760,2024-08-13 14:36:00,0.028155292
1723559820,2024-08-13 14:37:00,0.022764954
1723559880,2024-08-13 14:38:00,0.006316514
1723559940,2024-08-13 14:39:00,0.000537064
1723560000,2024-08-13 14:40:00,-0.001603954
1723560060,2024-08-13 14:41:00,-0.007650575
1723560120,2024-08-13 14:42:00,-0.005919004
1723560180,2024-08-13 14:43:00,-0.001782656
1723560240,2024-08-13 14:44:00,-0.000835003
1723560300,2024-08-13 14:45:00,0.014275951
1723560360,2024-08-13 14:46:00,0.054670277
1723560420,2024-08-13 14:47:00,0.12558127
1723560480,2024-08-13 14:48:00,0.24033397
1723560540,2024-08-13 14:49:00,0.342258919
1723560600,2024-08-13 14:50:00,0.406647309
1723560660,2024-08-13 14:51:00,0.449269013
1723560720,2024-08-13 14:52:00,0.470466428
1723560780,2024-08-13 14:53:00,0.489586153
1723560840,2024-08-13 14:54:00,0.475852762
1723560900,2024-08-13 14:55:00,0.44132258
1723560960,2024-08-13 14:56:00,0.404054517
1723561020,2024-08-13 14:57:00,0.364667237
1723561080,2024-08-13 14:58:00,0.326062761
1723561140,2024-08-13 14:59:00,0.288902413
1723561200,2024-08-13 15:00:00,0.2537118
1723561260,2024-08-13 15:01:00,0.220489391
1723561320,2024-08-13 15:02:00,0.184114119
1723561380,2024-08-13 15:03:00,0.138982335
1723561440,2024-08-13 15:04:00,0.127964758
1723561500,2024-08-13 15:05:00,0.100723467
1723561560,2024-08-13 15:06:00,0.097378029
1723561620,2024-08-13 15:07:00,0.092849517
1723561680,2024-08-13 15:08:00,0.087445703
1723561740,2024-08-13 15:09:00,0.061474673
1723561800,2024-08-13 15:10:00,0.003252644
1723561860,2024-08-13 15:11:00,-0.051095129
1723561920,2024-08-13 15:12:00,-0.069983042
1723561980,2024-08-13 15:13:00,-0.074786015
1723562040,2024-08-13 15:14:00,-0.085442635
1723562100,2024-08-13 15:15:00,-0.087864287
1723562160,2024-08-13 15:16:00,-0.084372827
1723562220,2024-08-13 15:17:00,-0.096630254
1723562280,2024-08-13 15:18:00,-0.088779175
1723562340,2024-08-13 15:19:00,-0.092385548
1723562400,2024-08-13 15:20:00,-0.094014637
1723562460,2024-08-13 15:21:00,-0.117792246
1723562520,2024-08-13 15:22:00,-0.108459123
1723562580,2024-08-13 15:23:00,-0.105494891
1723562640,2024-08-13 15:24:00,-0.124306448
1723562700,2024-08-13 15:25:00,-0.124386085
1723562760,2024-08-13 15:26:00,-0.105959748
1723562820,2024-08-13 15:27:00,-0.098332734
1723562880,2024-08-13 15:28:00,-0.067296952
1723562940,2024-08-13 15:29:00,-0.043777784
1723563000,2024-08-13 15:30:00,-0.059951909
1723563060,2024-08-13 15:31:00,-0.099860959
1723563120,2024-08-13 15:32:00,-0.120418067
1723563180,2024-08-13 15:33:00,-0.155094798
1723563240,2024-08-13 15:34:00,-0.178900273
1723563300,2024-08-13 15:35:00,-0.189170656
1723563360,2024-08-13 15:36:00,-0.206588527
1723563420,2024-08-13 15:37:00,-0.198735423
1723563480,2024-08-13 15:38:00,-0.177155522
1723563540,2024-08-13 15:39:00,-0.16301565
1723563600,2024-08-13 15:40:00,-0.133702467
1723563660,2024-08-13 15:41:00,-0.096871883
1723563720,2024-08-13 15:42:00,-0.05813713
1723563780,2024-08-13 15:43:00,-0.020745091
1723563840,2024-08-13 15:44:00,0.002405311
1723563900,2024-08-13 15:45:00,0.013336192
1723563960,2024-08-13 15:46:00,0.032118664
1723564020,2024-08-13 15:47:00,0.028120672
1723564080,2024-08-13 15:48:00,0.033043948
1723564140,2024-08-13 15:49:00,0.032934902
1723564200,2024-08-13 15:50:00,0.044439953
1723564260,2024-08-13 15:51:00,0.023431774
1723564320,2024-08-13 15:52:00,0.013884833
1723564380,2024-08-13 15:53:00,-0.00731445
1723564440,2024-08-13 15:54:00,-0.006290361
1723564500,2024-08-13 15:55:00,0.01213353
1723564560,2024-08-13 15:56:00,0.022441325
1723564620,2024-08-13 15:57:00,0.025475166
1723564680,2024-08-13 15:58:00,0.02596635
1723564740,2024-08-13 15:59:00,0.013291736
1723564800,2024-08-13 16:00:00,-0.007559221
1723564860,2024-08-13 16:01:00,-0.023011576
1723564920,2024-08-13 16:02:00,-0.040041066
1723564980,2024-08-13 16:03:00,-0.048140626
1723565040,2024-08-13 16:04:00,-0.040376571
1723565100,2024-08-13 16:05:00,-0.037822093
1723565160,2024-08-13 16:06:00,-0.04416463
1723565220,2024-08-13 16:07:00,-0.050225995
1723565280,2024-08-13 16:08:00,-0.040211098
1723565340,2024-08-13 16:09:00,-0.03971611
1723565400,2024-08-13 16:10:00,-0.042465437
1723565460,2024-08-13 16:11:00,-0.039748067
1723565520,2024-08-13 16:12:00,-0.026795734
1723565580,2024-08-13 16:13:00,0.003145789
1723565640,2024-08-13 16:14:00,0.023066404
1723565700,2024-08-13 16:15:00,0.030800602
1723565760,2024-08-13 16:16:00,0.060839638
1723565820,2024-08-13 16:17:00,0.087127321
1723565880,2024-08-13 16:18:00,0.106474909
1723565940,2024-08-13 16:19:00,0.111166325
1723566000,2024-08-13 16:20:00,0.122030924
1723566060,2024-08-13 16:21:00,0.134736454
1723566120,2024-08-13 16:22:00,0.138369146
1723566180,2024-08-13 16:23:00,0.126077162
1723566240,2024-08-13 16:24:00,0.122987122
1723566300,2024-08-13 16:25:00,0.119563448
1723566360,2024-08-13 16:26:00,0.118709419
1723566420,2024-08-13 16:27:00,0.125055585
1723566480,2024-08-13 16:28:00,0.115846962
1723566540,2024-08-13 16:29:00,0.106913175
1723566600,2024-08-13 16:30:00,0.071979717
1723566660,2024-08-13 16:31:00,0.058140913
1723566720,2024-08-13 16:32:00,0.047433692
1723566780,2024-08-13 16:33:00,0.048076938
1723566840,2024-08-13 16:34:00,0.051223904
1723566900,2024-08-13 16:35:00,0.046723961
1723566960,2024-08-13 16:36:00,0.057822593
1723567020,2024-08-13 16:37:00,0.065859155
1723567080,2024-08-13 16:38:00,0.091340118
1723567140,2024-08-13 16:39:00,0.121438991
1723567200,2024-08-13 16:40:00,0.158801481
1723567260,2024-08-13 16:41:00,0.183065523
1723567320,2024-08-13 16:42:00,0.201983898
1723567380,2024-08-13 16:43:00,0.224475686
1723567440,2024-08-13 16:44:00,0.241134771
1723567500,2024-08-13 16:45:00,0.246652462
1723567560,2024-08-13 16:46:00,0.252950909
1723567620,2024-08-13 16:47:00,0.253806377
1723567680,2024-08-13 16:48:00,0.251983096
1723567740,2024-08-13 16:49:00,0.265272741
1723567800,2024-08-13 16:50:00,0.293362659
1723567860,2024-08-13 16:51:00,0.310431824
1723567920,2024-08-13 16:52:00,0.320267417
1723567980,2024-08-13 16:53:00,0.322329292
1723568040,2024-08-13 16:54:00,0.304699944
1723568100,2024-08-13 16:55:00,0.296206295
1723568160,2024-08-13 16:56:00,0.289375017
1723568220,2024-08-13 16:57:00,0.283908061
1723568280,2024-08-13 16:58:00,0.255249813
1723568340,2024-08-13 16:59:00,0.237426401
1723568400,2024-08-13 17:00:00,0.216010037
1723568460,2024-08-13 17:01:00,0.199162344
1723568520,2024-08-13 17:02:00,0.194853042
1723568580,2024-08-13 17:03:00,0.179691589
1723568640,2024-08-13 17:04:00,0.166570888
1723568700,2024-08-13 17:05:00,0.144812266
1723568760,2024-08-13 17:06:00,0.149248533
1723568820,2024-08-13 17:07:00,0.144641637
1723568880,2024-08-13 17:08:00,0.172888181
1723568940,2024-08-13 17:09:00,0.229344725
1723569000,2024-08-13 17:10:00,0.268171422
1723569060,2024-08-13 17:11:00,0.337016596
1723569120,2024-08-13 17:12:00,0.398083138
1723569180,2024-08-13 17:13:00,0.451960536
1723569240,2024-08-13 17:14:00,0.505654104
1723569300,2024-08-13 17:15:00,0.544472094
1723569360,2024-08-13 17:16:00,0.545546336
1723569420,2024-08-13 17:17:00,0.525014232
1723569480,2024-08-13 17:18:00,0.514910569
1723569540,2024-08-13 17:19:00,0.517081083
1723569600,2024-08-13 17:20:00,0.502119735
1723569660,2024-08-13 17:21:00,0.484276859
1723569720,2024-08-13 17:22:00,0.457997946
1723569780,2024-08-13 17:23:00,0.427802241
1723569840,2024-08-13 17:24:00,0.391691049
1723569900,2024-08-13 17:25:00,0.336997768
1723569960,2024-08-13 17:26:00,0.283126989
1723570020,2024-08-13 17:27:00,0.228958977
1723570080,2024-08-13 17:28:00,0.1974318
1723570140,2024-08-13 17:29:00,0.166492481
1723570200,2024-08-13 17:30:00,0.125995949
1723570260,2024-08-13 17:31:00,0.098814952
1723570320,2024-08-13 17:32:00,0.078937932
1723570380,2024-08-13 17:33:00,0.045960347
1723570440,2024-08-13 17:34:00,0.001251865
1723570500,2024-08-13 17:35:00,-0.025015485
1723570560,2024-08-13 17:36:00,-0.047839016
1723570620,2024-08-13 17:37:00,-0.061059287
1723570680,2024-08-13 17:38:00,-0.073904123
1723570740,2024-08-13 17:39:00,-0.088701596
1723570800,2024-08-13 17:40:00,-0.109263701
1723570860,2024-08-13 17:41:00,-0.114954653
1723570920,2024-08-13 17:42:00,-0.118901073
1723570980,2024-08-13 17:43:00,-0.107076745
1723571040,2024-08-13 17:44:00,-0.107760514
1723571100,2024-08-13 17:45:00,-0.107865911
1723571160,2024-08-13 17:46:00,-0.183300443
1723571220,2024-08-13 17:47:00,-0.241110398
1723571280,2024-08-13 17:48:00,-0.256532895
1723571340,2024-08-13 17:49:00,-0.256925644
1723571400,2024-08-13 17:50:00,-0.280622235
1723571460,2024-08-13 17:51:00,-0.288012757
1723571520,2024-08-13 17:52:00,-0.286532253
1723571580,2024-08-13 17:53:00,-0.285297871
1723571640,2024-08-13 17:54:00,-0.269911414
1723571700,2024-08-13 17:55:00,-0.238826168
1723571760,2024-08-13 17:56:00,-0.21653629
1723571820,2024-08-13 17:57:00,-0.204981129
1723571880,2024-08-13 17:58:00,-0.202765761
1723571940,2024-08-13 17:59:00,-0.177172915
1723572000,2024-08-13 18:00:00,-0.171064868
1723572060,2024-08-13 18:01:00,-0.166930474
1723572120,2024-08-13 18:02:00,-0.158382667
1723572180,2024-08-13 18:03:00,-0.150686435
1723572240,2024-08-13 18:04:00,-0.145133131
1723572300,2024-08-13 18:05:00,-0.140923185
1723572360,2024-08-13 18:06:00,-0.146389202
1723572420,2024-08-13 18:07:00,-0.160171532
1723572480,2024-08-13 18:08:00,-0.156380805
1723572540,2024-08-13 18:09:00,-0.138865212
1723572600,2024-08-13 18:10:00,-0.130739146
1723572660,2024-08-13 18:11:00,-0.13744107
1723572720,2024-08-13 18:12:00,-0.132151227
1723572780,2024-08-13 18:13:00,-0.123309882
1723572840,2024-08-13 18:14:00,-0.112576523
1723572900,2024-08-13 18:15:00,-0.108412477
1723572960,2024-08-13 18:16:00,-0.103180675
1723573020,2024-08-13 18:17:00,-0.1214386
1723573080,2024-08-13 18:18:00,-0.123191236
1723573140,2024-08-13 18:19:00,-0.106009498
1723573200,2024-08-13 18:20:00,-0.073662443
1723573260,2024-08-13 18:21:00,-0.038832558
1723573320,2024-08-13 18:22:00,-0.012705069
1723573380,2024-08-13 18:23:00,0.023098577
1723573440,2024-08-13 18:24:00,0.064423957
1723573500,2024-08-13 18:25:00,0.100055819
1723573560,2024-08-13 18:26:00,0.122045958
1723573620,2024-08-13 18:27:00,0.139471327
1723573680,2024-08-13 18:28:00,0.154733125
1723573740,2024-08-13 18:29:00,0.165724755
1723573800,2024-08-13 18:30:00,0.166066063
1723573860,2024-08-13 18:31:00,0.166842118
1723573920,2024-08-13 18:32:00,0.164743106
1723573980,2024-08-13 18:33:00,0.161221166
1723574040,2024-08-13 18:34:00,0.153832511
1723574100,2024-08-13 18:35:00,0.154658693
1723574160,2024-08-13 18:36:00,0.151956029
1723574220,2024-08-13 18:37:00,0.144915982
1723574280,2024-08-13 18:38:00,0.141737416
1723574340,2024-08-13 18:39:00,0.140822728
1723574400,2024-08-13 18:40:00,0.12576965
1723574460,2024-08-13 18:41:00,0.107724423
1723574520,2024-08-13 18:42:00,0.088170761
1723574580,2024-08-13 18:43:00,0.080629052
1723574640,2024-08-13 18:44:00,0.074790629
1723574700,2024-08-13 18:45:00,0.075753796
1723574760,2024-08-13 18:46:00,0.071648541
1723574820,2024-08-13 18:47:00,0.064025921
1723574880,2024-08-13 18:48:00,0.068891095
1723574940,2024-08-13 18:49:00,0.071917758
1723575000,2024-08-13 18:50:00,0.078255824
1723575060,2024-08-13 18:51:00,0.064779883
1723575120,2024-08-13 18:52:00,0.066239133
1723575180,2024-08-13 18:53:00,0.066635535
1723575240,2024-08-13 18:54:00,0.06803744
1723575300,2024-08-13 18:55:00,0.062521126
1723575360,2024-08-13 18:56:00,0.059879899
1723575420,2024-08-13 18:57:00,0.05481478
1723575480,2024-08-13 18:58:00,0.062905472
1723575540,2024-08-13 18:59:00,0.086077319
1723575600,2024-08-13 19:00:00,0.0963427
1723575660,2024-08-13 19:01:00,0.106207114
1723575720,2024-08-13 19:02:00,0.100759493
1723575780,2024-08-13 19:03:00,0.092152275
1723575840,2024-08-13 19:04:00,0.069600724
1723575900,2024-08-13 19:05:00,0.027606197
1723575960,2024-08-13 19:06:00,0.005557992
1723576020,2024-08-13 19:07:00,0.004964578
1723576080,2024-08-13 19:08:00,0.002855612
1723576140,2024-08-13 19:09:00,-0.017974554
1723576200,2024-08-13 19:10:00,-0.038477111
1723576260,2024-08-13 19:11:00,-0.048916697
1723576320,2024-08-13 19:12:00,-0.049757777
1723576380,2024-08-13 19:13:00,-0.054253122
1723576440,2024-08-13 19:14:00,-0.070702146
1723576500,2024-08-13 19:15:00,-0.071615744
1723576560,2024-08-13 19:16:00,-0.081088042
1723576620,2024-08-13 19:17:00,-0.094764765
1723576680,2024-08-13 19:18:00,-0.109912456
1723576740,2024-08-13 19:19:00,-0.11887646
1723576800,2024-08-13 19:20:00,-0.137396105
1723576860,2024-08-13 19:21:00,-0.171120657
1723576920,2024-08-13 19:22:00,-0.174852193
1723576980,2024-08-13 19:23:00,-0.156637845
1723577040,2024-08-13 19:24:00,-0.126989135
1723577100,2024-08-13 19:25:00,-0.115116338
1723577160,2024-08-13 19:26:00,-0.116460256
1723577220,2024-08-13 19:27:00,-0.125527312
1723577280,2024-08-13 19:28:00,-0.11548552
1723577340,2024-08-13 19:29:00,-0.083949809
1723577400,2024-08-13 19:30:00,-0.04154149
1723577460,2024-08-13 19:31:00,-0.001460425
1723577520,2024-08-13 19:32:00,0.035494944
1723577580,2024-08-13 19:33:00,0.055317014
1723577640,2024-08-13 19:34:00,0.074843513
1723577700,2024-08-13 19:35:00,0.099029306
1723577760,2024-08-13 19:36:00,0.118836075
1723577820,2024-08-13 19:37:00,0.134196522
1723577880,2024-08-13 19:38:00,0.131938223
1723577940,2024-08-13 19:39:00,0.145417467
1723578000,2024-08-13 19:40:00,0.159904995
1723578060,2024-08-13 19:41:00,0.168635623
1723578120,2024-08-13 19:42:00,0.17913813
1723578180,2024-08-13 19:43:00,0.198088663
1723578240,2024-08-13 19:44:00,0.226632942
1723578300,2024-08-13 19:45:00,0.256784352
1723578360,2024-08-13 19:46:00,0.275885492
1723578420,2024-08-13 19:47:00,0.27893185
1723578480,2024-08-13 19:48:00,0.281729631
1723578540,2024-08-13 19:49:00,0.297814165
1723578600,2024-08-13 19:50:00,0.313451743
1723578660,2024-08-13 19:51:00,0.328513074
1723578720,2024-08-13 19:52:00,0.332182058
1723578780,2024-08-13 19:53:00,0.307738305
1723578840,2024-08-13 19:54:00,0.276305298
1723578900,2024-08-13 19:55:00,0.230580802
1723578960,2024-08-13 19:56:00,0.200505134
1723579020,2024-08-13 19:57:00,0.189015592
1723579080,2024-08-13 19:58:00,0.193415345
1723579140,2024-08-13 19:59:00,0.184686772
1723642200,2024-08-14 13:30:00,0.184518383
1723642260,2024-08-14 13:31:00,0.095332113
1723642320,2024-08-14 13:32:00,-0.003549803
1723642380,2024-08-14 13:33:00,-0.110496606
1723642440,2024-08-14 13:34:00,-0.208982031
1723642500,2024-08-14 13:35:00,-0.361938053
1723642560,2024-08-14 13:36:00,-0.497593763
1723642620,2024-08-14 13:37:00,-0.559915543
1723642680,2024-08-14 13:38:00,-0.60714867
1723642740,2024-08-14 13:39:00,-0.627862388
1723642800,2024-08-14 13:40:00,-0.620941656
1723642860,2024-08-14 13:41:00,-0.69005001
1723642920,2024-08-14 13:42:00,-0.802142879
1723642980,2024-08-14 13:43:00,-0.901556462
1723643040,2024-08-14 13:44:00,-0.991514608
1723643100,2024-08-14 13:45:00,-0.98748393
1723643160,2024-08-14 13:46:00,-0.948933581
1723643220,2024-08-14 13:47:00,-0.893621102
1723643280,2024-08-14 13:48:00,-0.877929318
1723643340,2024-08-14 13:49:00,-0.885145963
1723643400,2024-08-14 13:50:00,-0.942930172
1723643460,2024-08-14 13:51:00,-0.949940635
1723643520,2024-08-14 13:52:00,-0.986487972
1723643580,2024-08-14 13:53:00,-0.999093571
1723643640,2024-08-14 13:54:00,-1.021515696
1723643700,2024-08-14 13:55:00,-1.048190401
1723643760,2024-08-14 13:56:00,-1.030013712
1723643820,2024-08-14 13:57:00,-0.997652902
1723643880,2024-08-14 13:58:00,-0.93380722
1723643940,2024-08-14 13:59:00,-0.881918926
1723644000,2024-08-14 14:00:00,-0.79531791
1723644060,2024-08-14 14:01:00,-0.697663918
1723644120,2024-08-14 14:02:00,-0.633952512
1723644180,2024-08-14 14:03:00,-0.587572892
1723644240,2024-08-14 14:04:00,-0.510636462
1723644300,2024-08-14 14:05:00,-0.45211776
1723644360,2024-08-14 14:06:00,-0.446930541
1723644420,2024-08-14 14:07:00,-0.470910577
1723644480,2024-08-14 14:08:00,-0.457632137
1723644540,2024-08-14 14:09:00,-0.450788548
1723644600,2024-08-14 14:10:00,-0.471799543
1723644660,2024-08-14 14:11:00,-0.54789876
1723644720,2024-08-14 14:12:00,-0.578940611
1723644780,2024-08-14 14:13:00,-0.61387835
1723644840,2024-08-14 14:14:00,-0.597097624
1723644900,2024-08-14 14:15:00,-0.594695657
1723644960,2024-08-14 14:16:00,-0.584999579
1723645020,2024-08-14 14:17:00,-0.566189266
1723645080,2024-08-14 14:18:00,-0.526651964
1723645140,2024-08-14 14:19:00,-0.47691018
1723645200,2024-08-14 14:20:00,-0.430908382
1723645260,2024-08-14 14:21:00,-0.421067561
1723645320,2024-08-14 14:22:00,-0.433743071
1723645380,2024-08-14 14:23:00,-0.398390345
1723645440,2024-08-14 14:24:00,-0.374304986
1723645500,2024-08-14 14:25:00,-0.375722952
1723645560,2024-08-14 14:26:00,-0.422018818
1723645620,2024-08-14 14:27:00,-0.427547274
